Especial;OP;Direccion;Comuna;Condominio;Tipo edificio;Max inicio cttos (Días);Tipologia;Estac;Bod;Visitable;Arriendo Total;GC Total;Reajuste por contrato;Meses sin reajuste;% Descuento;Cant. Meses Descuento;Cant. Garantías (Meses);Cant. Garantías Mascota (Meses);Sin Garantia;Cuotas Garantía;Rentas Necesarias;Requiere Aval(es);Plan Sin Aval;Arrienda al toque;Orientacion;m2 Depto;m2 Terraza;Estatus LLave;Candado;Status Video;Comentario;Fecha Reparacion;Presupuesto;Acepta Mascotas?;Link Listing;Unidad;Estado
Arriendo Normal;CGAD603;Gamero 1363;Independencia;Mirador Gamero;1;30;1D1B+T;;;Si;337000.00;83000.00;3;6;50.00;1;1;0;No;3;3.00;0;0;49371;N;29.87;2.35;;0;OK;;2024-05-27;;Si;https://www.assetplan.cl/arriendo/departamento/independencia/mirador-gamero/1747/1-dormitorio?unit_id=455210&codigo_referido=;603;Lista para arrendar
Arriendo Normal;CGAD807;Gamero 1363;Independencia;Mirador Gamero;1;30;2D2B;;;No;460000.00;114000.00;3;6;0.00;0;1;0;No;3;3.00;0;0;49428;NP;47.90;1.27;;0;OK;;;Enviado;Si;https://www.assetplan.cl/arriendo/departamento/independencia/mirador-gamero/1747/2-dormitorios?unit_id=455246&codigo_referido=;807;Re-acondicionamiento
Arriendo Normal;CGAD903;Gamero 1363;Independencia;Mirador Gamero;1;30;1D1B+T;;;No;343000.00;83000.00;3;6;50.00;1;1;0;No;3;3.00;0;0;49401;N;29.87;2.35;;0;NOK;;;;Si;https://www.assetplan.cl/arriendo/departamento/independencia/mirador-gamero/1747/1-dormitorio?unit_id=455258&codigo_referido=;903;Re-acondicionamiento
Arriendo Normal;CGAD905;Gamero 1363;Independencia;Mirador Gamero;1;30;1D1B+T;;;No;346000.00;84000.00;3;6;50.00;1;1;0;No;3;3.00;0;0;49403;O;30.82;1.38;;0;NOK;;;;Si;https://www.assetplan.cl/arriendo/departamento/independencia/mirador-gamero/1747/1-dormitorio?unit_id=455260&codigo_referido=;905;Re-acondicionamiento
Arriendo Normal;CGAD910;Gamero 1363;Independencia;Mirador Gamero;1;30;1D1B;;;No;319000.00;83000.00;3;6;50.00;1;1;0;No;3;3.00;0;0;49405;P;30.53;0.00;;0;NOK;;;;Si;https://www.assetplan.cl/arriendo/departamento/independencia/mirador-gamero/1747/1-dormitorio?unit_id=455265&codigo_referido=;910;Re-acondicionamiento
Arriendo Normal;CGAD1004;Gamero 1363;Independencia;Mirador Gamero;1;30;1D1B+T;;;Si;344000.00;84000.00;3;6;50.00;1;1;0;No;3;3.00;0;0;49306;O;29.91;2.85;;0;NOK;;;;Si;https://www.assetplan.cl/arriendo/departamento/independencia/mirador-gamero/1747/1-dormitorio?unit_id=455275&codigo_referido=;1004;Lista para arrendar
Arriendo Normal;CGAD1012;Gamero 1363;Independencia;Mirador Gamero;1;30;1D1B+T;;;Si;343000.00;83000.00;3;6;50.00;1;1;0;No;3;3.00;0;0;49310;S;29.84;2.31;;0;NOK;;;;Si;https://www.assetplan.cl/arriendo/departamento/independencia/mirador-gamero/1747/1-dormitorio?unit_id=455283&codigo_referido=;1012;Lista para arrendar
Arriendo Normal;CGAD1209;Gamero 1363;Independencia;Mirador Gamero;1;30;1D1B;;;Si;322000.00;83000.00;3;6;50.00;1;1;0;No;3;3.00;0;0;49328;P;30.53;0.00;;0;NOK;;;;Si;https://www.assetplan.cl/arriendo/departamento/independencia/mirador-gamero/1747/1-dormitorio?unit_id=455312&codigo_referido=;1209;Lista para arrendar
Arriendo Especial;BEZD303;Bezanilla 1320;Independencia;Activa Bezanilla;1;30;1D1B;;;Si;379000.00;85000.00;3;12;50.00;2;1;0.5;Si;3;3.00;0;0;63423;O;35.00;6.00;;0;OK;;2026-07-18;Ejecutado;Si;https://www.assetplan.cl/arriendo/departamento/independencia/activa-bezanilla/2786/1-dormitorio?unit_id=478660&codigo_referido=;303;Lista para arrendar
Arriendo Normal;BEZD503;Bezanilla 1320;Independencia;Activa Bezanilla;1;30;1D1B;;;No;377000.00;85000.00;3;12;50.00;2;1;0.5;Si;3;3.00;0;0;63445;O;35.00;6.00;;0;OK;;2026-08-22;Trabajando;Si;https://www.assetplan.cl/arriendo/departamento/independencia/activa-bezanilla/2786/1-dormitorio?unit_id=478682&codigo_referido=;503;Re-acondicionamiento
Arriendo Normal;BEZD507;Bezanilla 1320;Independencia;Activa Bezanilla;1;30;2D2B;;;Si;527000.00;124000.00;3;12;50.00;2;1;0.5;Si;3;3.00;0;0;63449;SO;56.00;4.00;;0;OK;;2026-08-07;Ejecutado;Si;https://www.assetplan.cl/arriendo/departamento/independencia/activa-bezanilla/2786/2-dormitorios?unit_id=478686&codigo_referido=;507;Lista para arrendar
Arriendo Especial;BEZD605;Bezanilla 1320;Independencia;Activa Bezanilla;1;30;2D2B (4C);;;Si;511000.00;119000.00;3;12;50.00;2;1;0.5;Si;3;3.00;0;0;63458;O;54.00;7.00;;0;OK;;2026-06-12;Ejecutado;Si;https://www.assetplan.cl/arriendo/departamento/independencia/activa-bezanilla/2786/2-dormitorios?unit_id=478695&codigo_referido=;605;Lista para arrendar
Arriendo Especial;BEZD608;Bezanilla 1320;Independencia;Activa Bezanilla;1;30;2D2B;;;Si;525000.00;124000.00;3;12;50.00;2;1;0.5;Si;3;3.00;0;0;63461;SP;56.00;4.00;;0;OK;;2026-07-05;Ejecutado;Si;https://www.assetplan.cl/arriendo/departamento/independencia/activa-bezanilla/2786/2-dormitorios?unit_id=478698&codigo_referido=;608;Lista para arrendar
Arriendo Normal;BEZD707;Bezanilla 1320;Independencia;Activa Bezanilla;1;30;2D2B;;;Si;527000.00;124000.00;3;12;50.00;2;1;0.5;Si;3;3.00;0;0;63471;SO;56.00;4.00;;0;OK;;;Aprobado sin mejoras;Si;https://www.assetplan.cl/arriendo/departamento/independencia/activa-bezanilla/2786/2-dormitorios?unit_id=478708&codigo_referido=;707;Lista para arrendar
Arriendo Normal;BEZD809;Bezanilla 1320;Independencia;Activa Bezanilla;1;30;1D1B;;;Si;376000.00;85000.00;3;12;50.00;2;1;0.5;Si;3;3.00;0;0;63484;P;36.00;4.00;;0;OK;;2026-08-01;Ejecutado;Si;https://www.assetplan.cl/arriendo/departamento/independencia/activa-bezanilla/2786/1-dormitorio?unit_id=478721&codigo_referido=;809;Lista para arrendar
Arriendo Normal;BEZD904;Bezanilla 1320;Independencia;Activa Bezanilla;1;30;2D2B (4C);;;Si;513000.00;119000.00;3;12;50.00;2;1;0.5;Si;3;3.00;0;0;63490;O;54.00;7.00;;0;OK;;2026-08-11;Ejecutado;Si;https://www.assetplan.cl/arriendo/departamento/independencia/activa-bezanilla/2786/2-dormitorios?unit_id=478727&codigo_referido=;904;Lista para arrendar
Arriendo Normal;BEZD1007;Bezanilla 1320;Independencia;Activa Bezanilla;1;30;2D2B;;;Si;529000.00;124000.00;3;12;50.00;2;1;0.5;Si;3;3.00;0;0;63504;SO;56.00;4.00;;0;OK;;2026-07-17;Ejecutado;Si;https://www.assetplan.cl/arriendo/departamento/independencia/activa-bezanilla/2786/2-dormitorios?unit_id=478741&codigo_referido=;1007;Lista para arrendar
Arriendo Normal;BEZD1110;Bezanilla 1320;Independencia;Activa Bezanilla;1;30;2D2B (4C);;;Si;508000.00;111000.00;3;12;50.00;2;1;0.5;Si;3;3.00;0;0;63518;P;52.00;3.00;;0;OK;;2026-08-01;Ejecutado;Si;https://www.assetplan.cl/arriendo/departamento/independencia/activa-bezanilla/2786/2-dormitorios?unit_id=478755&codigo_referido=;1110;Lista para arrendar
Arriendo Normal;IDPD1204B;Escanilla 1035;Independencia;Home Inclusive Independencia;1;30;1D1B;;;Si;327000.00;74000.00;3;6;50.00;1;1;0.5;No;3;3.00;0;0;73951;N;30.00;3.00;;0;NOK;;2026-07-17;Ejecutado;Si;https://www.assetplan.cl/arriendo/departamento/independencia/home-inclusive-independencia/3063/1-dormitorio?unit_id=495910&codigo_referido=;1204-B;Lista para arrendar
Arriendo Normal;IDPD1208B;Escanilla 1035;Independencia;Home Inclusive Independencia;1;30;1D1B;;;No;328000.00;77000.00;3;6;50.00;1;1;0.5;No;3;3.00;0;0;73957;P;30.00;5.00;;0;NOK;;;En cotización;Si;https://www.assetplan.cl/arriendo/departamento/independencia/home-inclusive-independencia/3063/1-dormitorio?unit_id=495916&codigo_referido=;1208-B;Re-acondicionamiento
Arriendo Normal;IDPD1403B;Escanilla 1035;Independencia;Home Inclusive Independencia;1;30;1D1B;;;No;331000.00;77000.00;3;6;50.00;1;1;0.5;No;3;3.00;0;0;74013;N;31.00;3.00;;0;OK;;2026-04-29;Ejecutado;Si;https://www.assetplan.cl/arriendo/departamento/independencia/home-inclusive-independencia/3063/1-dormitorio?unit_id=495972&codigo_referido=;1403-B;Re-acondicionamiento
Arriendo Normal;IDPD1407A;Escanilla 1035;Independencia;Home Inclusive Independencia;1;30;1D1B;;;Si;329000.00;76000.00;3;6;50.00;1;1;0.5;No;3;3.00;0;0;74018;N;32.00;0.00;;0;NOK;;2026-08-24;Ejecutado;Si;https://www.assetplan.cl/arriendo/departamento/independencia/home-inclusive-independencia/3063/1-dormitorio?unit_id=495977&codigo_referido=;1407-A;Lista para arrendar
Arriendo Normal;IDPD1507B;Escanilla 1035;Independencia;Home Inclusive Independencia;1;30;Estudio;;;No;294000.00;63000.00;3;6;50.00;1;1;0.5;No;3;3.00;0;0;74051;P;23.00;4.00;;0;OK;;2026-02-25;Ejecutado;Si;https://www.assetplan.cl/arriendo/departamento/independencia/home-inclusive-independencia/3063/estudio?unit_id=496010&codigo_referido=;1507-B;Re-acondicionamiento
Arriendo Normal;IDPD1508B;Escanilla 1035;Independencia;Home Inclusive Independencia;1;30;1D1B;;;Si;332000.00;77000.00;3;6;50.00;1;1;0.5;No;3;3.00;0;0;74053;P;30.00;5.00;;0;NOK;;2026-08-17;Ejecutado;Si;https://www.assetplan.cl/arriendo/departamento/independencia/home-inclusive-independencia/3063/1-dormitorio?unit_id=496012&codigo_referido=;1508-B;Lista para arrendar
Arriendo Normal;IDPD1614A;Escanilla 1035;Independencia;Home Inclusive Independencia;1;30;1D1B;;;Si;331000.00;79000.00;3;6;50.00;1;1;0.5;No;3;3.00;0;0;74096;S;32.00;3.00;;0;NOK;;2026-08-19;Ejecutado;Si;https://www.assetplan.cl/arriendo/departamento/independencia/home-inclusive-independencia/3063/1-dormitorio?unit_id=496055&codigo_referido=;1614-A;Lista para arrendar
Arriendo Normal;IDPD1616A;Escanilla 1035;Independencia;Home Inclusive Independencia;1;30;1D1B;;;No;327000.00;73000.00;3;6;50.00;1;1;0.5;No;3;3.00;0;0;74098;O;30.00;2.00;;0;NOK;;;En cotización;Si;https://www.assetplan.cl/arriendo/departamento/independencia/home-inclusive-independencia/3063/1-dormitorio?unit_id=496057&codigo_referido=;1616-A;Re-acondicionamiento
Arriendo Normal;IDPD1804A;Escanilla 1035;Independencia;Home Inclusive Independencia;1;30;1D1B;;;Si;329000.00;73000.00;3;6;50.00;1;1;0.5;No;3;3.00;0;0;74142;N;31.00;0.00;;0;OK;;2026-08-08;Ejecutado;Si;https://www.assetplan.cl/arriendo/departamento/independencia/home-inclusive-independencia/3063/1-dormitorio?unit_id=496101&codigo_referido=;1804-A;Lista para arrendar
Arriendo Normal;IDPD1806B;Escanilla 1035;Independencia;Home Inclusive Independencia;1;30;2D2B;;;Si;455000.00;107000.00;3;6;50.00;1;1;0.5;No;3;3.00;0;0;74145;P;46.00;6.00;;0;NOK;;2026-07-30;Ejecutado;Si;https://www.assetplan.cl/arriendo/departamento/independencia/home-inclusive-independencia/3063/2-dormitorios?unit_id=496104&codigo_referido=;1806-B;Lista para arrendar
Arriendo Normal;IDPD1807B;Escanilla 1035;Independencia;Home Inclusive Independencia;1;30;Estudio;;;Si;294000.00;63000.00;3;6;50.00;1;1;0.5;No;3;3.00;0;0;74147;P;23.00;4.00;;0;NOK;;2026-08-17;Ejecutado;Si;https://www.assetplan.cl/arriendo/departamento/independencia/home-inclusive-independencia/3063/estudio?unit_id=496106&codigo_referido=;1807-B;Lista para arrendar
Arriendo Normal;IDPD1903B;Escanilla 1035;Independencia;Home Inclusive Independencia;1;30;1D1B;;;Si;331000.00;77000.00;3;6;50.00;1;1;0.5;No;3;3.00;0;0;74173;N;31.00;3.00;;0;OK;;2026-08-17;Ejecutado;Si;https://www.assetplan.cl/arriendo/departamento/independencia/home-inclusive-independencia/3063/1-dormitorio?unit_id=496132&codigo_referido=;1903-B;Lista para arrendar
Arriendo Normal;IDPD2015A;Escanilla 1035;Independencia;Home Inclusive Independencia;1;30;1D1B;;;No;328000.00;71000.00;3;6;50.00;1;1;0.5;No;3;3.00;0;0;74218;S;30.00;0.00;;0;OK;;;Ejecutado;Si;https://www.assetplan.cl/arriendo/departamento/independencia/home-inclusive-independencia/3063/1-dormitorio?unit_id=496177&codigo_referido=;2015-A;Re-acondicionamiento
Arriendo Normal;IDPD207B;Escanilla 1035;Independencia;Home Inclusive Independencia;1;30;Estudio;;;Si;286000.00;62000.00;3;6;50.00;1;1;0.5;No;3;3.00;0;0;74233;P;23.00;3.00;;0;OK;;;;Si;https://www.assetplan.cl/arriendo/departamento/independencia/home-inclusive-independencia/3063/estudio?unit_id=496192&codigo_referido=;207-B;Lista para arrendar
Arriendo Normal;IDPD2101B;Escanilla 1035;Independencia;Home Inclusive Independencia;1;30;1D1B;;;Si;326000.00;77000.00;3;6;50.00;1;1;0.5;No;3;3.00;0;0;74239;O;31.00;3.00;;0;NOK;;2026-07-27;Ejecutado;Si;https://www.assetplan.cl/arriendo/departamento/independencia/home-inclusive-independencia/3063/1-dormitorio?unit_id=496198&codigo_referido=;2101-B;Lista para arrendar
Arriendo Normal;IDPD2102A;Escanilla 1035;Independencia;Home Inclusive Independencia;1;30;1D1B;;;No;329000.00;77000.00;3;6;50.00;1;1;0.5;No;3;3.00;0;0;74240;O;30.00;5.00;;0;NOK;;2025-08-01;En cotización;Si;https://www.assetplan.cl/arriendo/departamento/independencia/home-inclusive-independencia/3063/1-dormitorio?unit_id=496199&codigo_referido=;2102-A;Re-acondicionamiento
Arriendo Normal;IDPD2104B;Escanilla 1035;Independencia;Home Inclusive Independencia;1;30;1D1B;;;No;330000.00;74000.00;3;6;50.00;1;1;0.5;No;3;3.00;0;0;74244;N;30.00;3.00;;0;NOK;;;En cotización;Si;https://www.assetplan.cl/arriendo/departamento/independencia/home-inclusive-independencia/3063/1-dormitorio?unit_id=496203&codigo_referido=;2104-B;Re-acondicionamiento
Arriendo Normal;IDPD2109B;Escanilla 1035;Independencia;Home Inclusive Independencia;1;30;1D1B;;;Si;326000.00;73000.00;3;6;50.00;1;1;0.5;No;3;3.00;0;0;74251;P;31.00;0.00;;0;OK;;2026-07-30;Ejecutado;Si;https://www.assetplan.cl/arriendo/departamento/independencia/home-inclusive-independencia/3063/1-dormitorio?unit_id=496210&codigo_referido=;2109-B;Lista para arrendar
Arriendo Normal;IDPD216B;Escanilla 1035;Independencia;Home Inclusive Independencia;1;30;2D2B;;;No;453000.00;117000.00;3;6;50.00;1;1;0.5;No;3;3.00;0;0;74275;N;51.00;5.00;;0;NOK;;;Por asignar;Si;https://www.assetplan.cl/arriendo/departamento/independencia/home-inclusive-independencia/3063/2-dormitorios?unit_id=496234&codigo_referido=;216-B;Re-acondicionamiento
Arriendo Normal;IDPD2209A;Escanilla 1035;Independencia;Home Inclusive Independencia;1;30;1D1B;;;No;331000.00;76000.00;3;6;50.00;1;1;0.5;No;3;3.00;0;0;74293;P;30.00;4.00;;0;NOK;;2025-07-04;Ejecutado;Si;https://www.assetplan.cl/arriendo/departamento/independencia/home-inclusive-independencia/3063/1-dormitorio?unit_id=496252&codigo_referido=;2209-A;Re-acondicionamiento
Arriendo Normal;IDPD2316A;Escanilla 1035;Independencia;Home Inclusive Independencia;1;30;1D1B;;;Si;326000.00;73000.00;3;6;50.00;1;1;0.5;No;3;3.00;0;0;74327;O;30.00;2.00;;0;OK;;2026-07-27;Ejecutado;Si;https://www.assetplan.cl/arriendo/departamento/independencia/home-inclusive-independencia/3063/1-dormitorio?unit_id=496286&codigo_referido=;2316-A;Lista para arrendar
Arriendo Normal;IDPD2404B;Escanilla 1035;Independencia;Home Inclusive Independencia;1;30;1D1B;;;Si;330000.00;74000.00;3;6;50.00;1;1;0.5;No;3;3.00;0;0;74338;N;30.00;3.00;;0;NOK;;2026-06-08;Ejecutado;Si;https://www.assetplan.cl/arriendo/departamento/independencia/home-inclusive-independencia/3063/1-dormitorio?unit_id=496297&codigo_referido=;2404-B;Lista para arrendar
Arriendo Normal;IDPD2409B;Escanilla 1035;Independencia;Home Inclusive Independencia;1;30;1D1B;;;Si;326000.00;73000.00;3;6;50.00;1;1;0.5;No;3;3.00;0;0;74345;P;31.00;0.00;;0;OK;;2026-07-30;Ejecutado;Si;https://www.assetplan.cl/arriendo/departamento/independencia/home-inclusive-independencia/3063/1-dormitorio?unit_id=496304&codigo_referido=;2409-B;Lista para arrendar
Arriendo Normal;IDPD2506B;Escanilla 1035;Independencia;Home Inclusive Independencia;1;30;2D2B;;;No;454000.00;107000.00;3;6;50.00;1;1;0.5;No;3;3.00;0;0;74365;P;46.00;6.00;;0;NOK;;;En cotización;Si;https://www.assetplan.cl/arriendo/departamento/independencia/home-inclusive-independencia/3063/2-dormitorios?unit_id=496324&codigo_referido=;2506-B;Re-acondicionamiento
Arriendo Normal;IDPD2607B;Escanilla 1035;Independencia;Home Inclusive Independencia;1;30;Estudio;;;No;293000.00;63000.00;3;6;50.00;1;1;0.5;No;3;3.00;0;0;74391;P;23.00;4.00;;0;NOK;;;Enviado;Si;https://www.assetplan.cl/arriendo/departamento/independencia/home-inclusive-independencia/3063/estudio?unit_id=496350&codigo_referido=;2607-B;Re-acondicionamiento
Arriendo Normal;IDPD2715A;Escanilla 1035;Independencia;Home Inclusive Independencia;1;30;1D1B;;;Si;327000.00;71000.00;3;6;50.00;1;1;0.5;No;3;3.00;0;0;74426;S;30.00;0.00;;0;OK;;2026-03-30;Ejecutado;Si;https://www.assetplan.cl/arriendo/departamento/independencia/home-inclusive-independencia/3063/1-dormitorio?unit_id=496385&codigo_referido=;2715-A;Lista para arrendar
Arriendo Normal;IDPD2807B;Escanilla 1035;Independencia;Home Inclusive Independencia;1;30;Estudio;;;Si;293000.00;63000.00;3;6;50.00;1;1;0.5;No;3;3.00;0;0;74441;P;23.00;4.00;;0;NOK;;2026-07-11;Ejecutado;Si;https://www.assetplan.cl/arriendo/departamento/independencia/home-inclusive-independencia/3063/estudio?unit_id=496400&codigo_referido=;2807-B;Lista para arrendar
Arriendo Normal;IDPD2811A;Escanilla 1035;Independencia;Home Inclusive Independencia;1;30;1D1B;;;No;328000.00;77000.00;3;6;50.00;1;1;0.5;No;3;3.00;0;0;74447;P;31.00;3.00;;0;NOK;;;Enviado;Si;https://www.assetplan.cl/arriendo/departamento/independencia/home-inclusive-independencia/3063/1-dormitorio?unit_id=496406&codigo_referido=;2811-A;Re-acondicionamiento
Arriendo Normal;IDPD417B;Escanilla 1035;Independencia;Home Inclusive Independencia;1;30;2D1B;;;Si;400000.00;94000.00;3;6;50.00;1;1;0.5;No;3;3.00;0;0;74528;N;41.00;3.00;;0;NOK;;2026-08-20;Ejecutado;Si;https://www.assetplan.cl/arriendo/departamento/independencia/home-inclusive-independencia/3063/2-dormitorios?unit_id=496487&codigo_referido=;417-B;Lista para arrendar
Arriendo Normal;IDPD419B;Escanilla 1035;Independencia;Home Inclusive Independencia;1;30;1D1B;;;No;324000.00;78000.00;3;6;50.00;1;1;0.5;No;3;3.00;0;0;74531;O;31.00;4.00;;0;NOK;;;En cotización;Si;https://www.assetplan.cl/arriendo/departamento/independencia/home-inclusive-independencia/3063/1-dormitorio?unit_id=496490&codigo_referido=;419-B;Re-acondicionamiento
Arriendo Normal;IDPD504A;Escanilla 1035;Independencia;Home Inclusive Independencia;1;30;1D1B;;;No;327000.00;79000.00;3;6;50.00;1;1;0.5;No;3;3.00;0;0;74539;N;32.00;37.00;;0;NOK;;2025-07-04;En cotización;Si;https://www.assetplan.cl/arriendo/departamento/independencia/home-inclusive-independencia/3063/1-dormitorio?unit_id=496498&codigo_referido=;504-A;Re-acondicionamiento
Arriendo Normal;IDPD806B;Escanilla 1035;Independencia;Home Inclusive Independencia;1;30;2D2B;;;Si;453000.00;107000.00;3;6;50.00;1;1;0.5;No;3;3.00;0;0;74635;P;46.00;6.00;;0;NOK;;2026-08-08;Ejecutado;Si;https://www.assetplan.cl/arriendo/departamento/independencia/home-inclusive-independencia/3063/2-dormitorios?unit_id=496594&codigo_referido=;806-B;Lista para arrendar
Arriendo Normal;IDPD809A;Escanilla 1035;Independencia;Home Inclusive Independencia;1;30;1D1B;;;No;328000.00;76000.00;3;6;50.00;1;1;0.5;No;3;3.00;0;0;74640;P;30.00;4.00;;0;NOK;;2025-07-22;Ejecutado;Si;https://www.assetplan.cl/arriendo/departamento/independencia/home-inclusive-independencia/3063/1-dormitorio?unit_id=496599&codigo_referido=;809-A;Re-acondicionamiento
Arriendo Normal;IDPD811A;Escanilla 1035;Independencia;Home Inclusive Independencia;1;30;1D1B;;;Si;326000.00;77000.00;3;6;50.00;1;1;0.5;No;3;3.00;0;0;74644;P;31.00;3.00;;0;OK;;2026-06-12;Ejecutado;Si;https://www.assetplan.cl/arriendo/departamento/independencia/home-inclusive-independencia/3063/1-dormitorio?unit_id=496603&codigo_referido=;811-A;Lista para arrendar
Arriendo Normal;IDPD819B;Escanilla 1035;Independencia;Home Inclusive Independencia;1;30;1D1B;;;Si;328000.00;76000.00;3;6;50.00;1;1;0.5;No;3;3.00;0;0;74656;P;30.00;4.00;;0;NOK;;2026-07-30;Ejecutado;Si;https://www.assetplan.cl/arriendo/departamento/independencia/home-inclusive-independencia/3063/1-dormitorio?unit_id=496615&codigo_referido=;819-B;Lista para arrendar
Arriendo Normal;IDPD902B;Escanilla 1035;Independencia;Home Inclusive Independencia;1;30;2D2B;;;No;455000.00;115000.00;3;6;50.00;1;1;0.5;No;3;3.00;0;0;74661;P;49.00;7.00;;0;NOK;;;En cotización;Si;https://www.assetplan.cl/arriendo/departamento/independencia/home-inclusive-independencia/3063/2-dormitorios?unit_id=496620&codigo_referido=;902-B;Re-acondicionamiento
Arriendo Normal;IDPD907A;Escanilla 1035;Independencia;Home Inclusive Independencia;1;30;1D1B;;;Si;325000.00;76000.00;3;6;50.00;1;1;0.5;No;3;3.00;0;0;74668;N;32.00;0.00;;0;NOK;;1969-12-31;Ejecutado;Si;https://www.assetplan.cl/arriendo/departamento/independencia/home-inclusive-independencia/3063/1-dormitorio?unit_id=496627&codigo_referido=;907-A;Lista para arrendar
Arriendo Normal;IDPD918B;Escanilla 1035;Independencia;Home Inclusive Independencia;1;30;2D1B;;;No;399000.00;87000.00;3;6;50.00;1;1;0.5;No;3;3.00;0;0;74687;P;38.00;3.00;;0;NOK;;;En cotización;Si;https://www.assetplan.cl/arriendo/departamento/independencia/home-inclusive-independencia/3063/2-dormitorios?unit_id=496646&codigo_referido=;918-B;Re-acondicionamiento
Arriendo Normal;NDPD216-A;Av. Independencia 435;Independencia;Edificio Nueva Independencia;1;30;2D1B;;;Si;322000.00;77000.00;12;12;50.00;1;1;0.5;No;3;3.00;0;0;119996;O;36.52;;;0;NOK;;2026-07-10;Ejecutado;Si;https://www.assetplan.cl/arriendo/departamento/independencia/edificio-nueva-independencia/3603/2-dormitorios?unit_id=519314&codigo_referido=;216-A;Lista para arrendar
Arriendo Normal;NDPD425-A;Av. Independencia 435;Independencia;Edificio Nueva Independencia;1;30;2D1B;;;Si;330000.00;81000.00;12;12;50.00;1;1;0.5;No;3;3.00;0;0;120083;S;38.21;;;0;NOK;;2026-07-24;Ejecutado;Si;https://www.assetplan.cl/arriendo/departamento/independencia/edificio-nueva-independencia/3603/2-dormitorios?unit_id=519401&codigo_referido=;425-A;Lista para arrendar
Arriendo Normal;NDPD935-A;Av. Independencia 435;Independencia;Edificio Nueva Independencia;1;30;2D1B;;;Si;332000.00;83000.00;12;12;50.00;1;1;0.5;No;3;3.00;0;0;120258;P;39.12;;;0;NOK;;2026-07-06;Ejecutado;Si;https://www.assetplan.cl/arriendo/departamento/independencia/edificio-nueva-independencia/3603/2-dormitorios?unit_id=519576&codigo_referido=;935-A;Lista para arrendar
Arriendo Normal;NDPD1001-A;Av. Independencia 435;Independencia;Edificio Nueva Independencia;1;30;2D1B;;;Si;327000.00;75000.00;12;12;50.00;1;1;0.5;No;3;3.00;0;0;120261;N;35.35;;;0;OK;;2026-06-26;Ejecutado;Si;https://www.assetplan.cl/arriendo/departamento/independencia/edificio-nueva-independencia/3603/2-dormitorios?unit_id=519579&codigo_referido=;1001-A;Lista para arrendar
Arriendo Normal;NDPD1018-A;Av. Independencia 435;Independencia;Edificio Nueva Independencia;1;30;Estudio;;1046;Si;223000.00;38000.00;12;12;50.00;1;1;0.5;No;3;3.00;0;0;120276;O;18.14;;;0;NOK;;2026-08-24;Ejecutado;Si;https://www.assetplan.cl/arriendo/departamento/independencia/edificio-nueva-independencia/3603/estudio?unit_id=519594&codigo_referido=;1018-A;Lista para arrendar
